Entry ID,travelerNames,gender,birthDate,deathDate,birthPlace,deathPlace,parents,sources,eventsIndex,mentionedNamesWithEntryID,mentionedNamesWithNoEntryID,IDmatchesForMentionedNamesWithEntryID,entryOrigin,originEntryID,originEntryName
2181,James Hales,Male,,,,,,"Brown 1921,Shrewsbury Jnl.",,John Macky;Duke of Shrewsbury,,"3109,4350",From the Dictionary,,
2182,Richard Hales,Male,,,,,,"Brown 1921,SP 85/14-16",,Andrew Ramsay,Stosch,4028,From the Dictionary,,
2183,Thomas Hales,Male,,,,,,,,Sir Henry Maynard,,3251,From the Dictionary,,
2184,Hales,Male,,,,,,"SP 85/14-16,SP 98/19-37",,Francis Colman;Wentworth,"Stosch;George II, King of Great Britain and Ireland;Gian Gastone, Grand Duke of Tuscany","1064,5070",From the Dictionary,,
2185,Samuel Halidane,Male,,,,,,Brown 1921,,,,,From the Dictionary,,
2187,Maj. Halker,Male,,,,,,Seafield MSS,,,,,From the Dictionary,,
2188,"Sir James, 4th Bt. Hall",Male,1761,1832,,,Sir John Hall;Magdalen Pringle,"AVR SA,Brand letters MSS C,Byres letters MSS C,Forbes jnl.MSS,Grey jnl. MSS 1,Hall jnl. MSS,Wharton letters MSS","4197,4198,4199,4200,4201,4202,4203,4204",Sir James Graham;Thomas Brand;John Trevor;Sir William Hamilton;Joshua Reynolds;Robert Merry;H.D. Hamilton;James Byres;Sir William Forbes;Lord Grey de Wilton;Robert Wharton;Dr Home,Angelica Kauffman;Abbé Galiani;Canonico;Abbé  Raynal,"2045,556,4839,2219,4067,3287,2209,747,1777,2121,5089,2490",From the Dictionary,,
2189,John Hall,Male,,1776,,,"Sir John Hall of Dunglass, co. Haddington","AVR SA,Coutts ledgers,Scots Charta Chest",4205,Lord Barrington;Alexander Cunyngham;Diharce;Jackson,,"261,1245,1397,2636",From the Dictionary,,
2190,John Hall,Male,,,,,,,,Richard Pennant,,3805,From the Dictionary,,
2191,Thomas Hall,Male,1750,1824,Philadelphia,Leghorn,,"Leghorn Inscr.,Riviere 1964,Wal.Corr.",,William Gunn;Horace Mann,,"2152,3169",From the Dictionary,,
2192,Hall,Male,,,,,,"Armitage jnl.MSS,ASV IS 758-781,AVR SA,Coke accts.MSS,Drummond, Travels,Gazz.Tosc.,SP 98/19-37,SP 99/57-63,SP 105/309-321",,Robert Hewer;Sir John Astley;Rev. Younger;How;Lady Houston;Trent;Thomas Noel;Thomas Hooke;Sir William Hamilton;Horace Mann;Turner;Whaley Armitage,Lord Cathcart,"2398,145,5288,2538,2536.1,4833,3584,2498,2219,3169,4870,118",From the Dictionary,,
2193,Hallet,Male,,,,,,,,Pettingal,,3838,From the Dictionary,,
2194,John Halliburton,Male,,,,,,Hughan,4206,,,,From the Dictionary,,
2195,Capt. Halloway,Male,,,,,,ASV IS 782-83,,,,,From the Dictionary,,
2196,Hallyday,Male,,,,,,Gibbes jnl.MSS ,,Elizabeth Gibbes,,1932,From the Dictionary,,
2197,Hambury,Male,,,,,,SP 105/309-321,,Horace Mann,Cardinal Albani,3169,From the Dictionary,,
2200,Alexander Hamilton,Male,,,,,,ASN E 674,,James Gordon;Sir William Hamilton,,"2010,2219",From the Dictionary,,
2201,Lord Archibald Hamilton,Male,1740,1819,,,5th D. of Hamilton;Anne Spencer,"ASN E 673,Montagu Letters,Mylne letters MSS,Voltaire 1967,Wal.Corr.","4207,4208,4209",Horace Mann;Lady Mary Wortley Montagu;Countess of Dunmore;Cargil;Lady Augusta Murray,,"3169,3395,1521,797,3483",From the Dictionary,,
2202,Hon. Charles Hamilton,Male,1704,1786,,,6th E. of Abercorn [S],"AVR SA,Brown 1921,CL,SP 85/14-16,Spence Anecdotes","4210,4211,4212,4213,4214,4215,4216","Joseph Spence;Lord Middlesex;Sir John Collins;Edward Southwell;Dr Hay;Willem Bentinck;Arthur Pond;Henry Fox, 1st Baron Holland",Stosch;Antonio David,"4469,3305,1055,4462,2320,368,3921,2471",From the Dictionary,,
2203,"Douglas Hamilton, 8th Duke of Hamilton",Male,1756,1799,,,6th D. of Hamilton;Elizabeth Gunning,"ASV IS 758-781,Burl.Mag.,Clark/Bowron,Home letter bk. MSS,Michaelis 1882,Morrison,Pelham letters MSS,SP 93/19-31","4217,4218,4219","Dr John Moore;Patrick Home;Gavin Hamilton;James Byres;Countess of Albany;Sir William Hamilton;Lady Hamilton;Sir Harry Fetherstonhaugh;John Moore;Charles Stuart, the Young Pretender","Elizabeth, Duchess of Hamilton;Preud'home;Batoni;James, 7th Duke of Hamilton;Lady A--n","3413,2488,2207,747,40,2219,2205,1704,3415,898",From the Dictionary,,
2204,Capt. Edward Hamilton,Male,,,,,,,"4220,4221",Sir Watkin Williams Wynn,,5261,From the Dictionary,,
2205,"Emma, Lady Hamilton",Female,1765,1815,,Calais,"Henry Lyon, blacksmith, of Neston, Ches. (who d. 1765);Mary Cadogan",,4222,Sir William Hamilton;Mary Cadogan;Sir Harry Fetherstonhaugh;Charles Greville;Horatio Nelson,Horatia Nelson,"2219,753,1704,2110,3537",From the Dictionary,,
2206,Ezekiel Hamilton,Male,,,,,,"Gazz.Tosc.,SP 98/19-37",,"James Murray, Lord Dunbar;Sparrow;James Stuart, the Pretender",,"3495,4468,2648",From the Dictionary,,
2207,Gavin Hamilton,Male,1723,1798,,,"Alexander Hamilton of Murdieston Ho., Lan.","Angelicoussis,ANSL 52,Artaud letter bk.MSS,ASR ABA 11-16,AVR SA,Bertolotti, 4,Boswell, Italy,Broadlands MSS,Burl.Mag.,Fleming, Adam,Forbes MSS,Fothergill 1969,Gardenstone 1791-5,Hamilton 1901,Haskell and Penny,Hayward List,HMC Laing,HMC Rutland,Laing MSS,Lyte letters MSS,Martin jnl. MSS,Michaelis 1882,Pacetti giornale,Pelham letters MSS,Seafield MSS,Wal.Corr.,Waterhouse 1954,Winckelmann Briefe","4223,4224,4225,4226,4227,4228,4229,4230,4231,4232,4233","James Stuart;Nicholas Revett;Matthew Brettingham;Lord Tweeddale;John Day;Robert Adam;Charles Compton (later 7th Earl of Northampton);James Grant;2nd Viscount Palmerston;Marquess of Tavistock;Luke Gardiner;8th Duke of Hamilton;Daniel Crespin;John Aikman;Thomas Jenkins;Charles, Lord Hope;Lord Ossory;Lord Spencer;James Boswell;William Weddell;Emma Hamilton;Thomas Pelham;Thomas Coke (1st Earl of Leicester);Horace Mann;James Martin;Lord Robert Spencer;Byres;Charles Townley;Morison;Joseph Nollekens;Sir William Hamilton;James Smith Barry;Hewetson;Artaud;Patoun;2nd Earl of Shelburne (later Lord Lansdowne)",Agostino Masucci;Cardinal Lante;Nathaniel Curzon;Henry Dawkins;Batoni;Winckelmann;Dr Robertson;Monti;Lord Egremont;G.B. Visconti;Piranesi;Vincenzo Pacetti;Pierantoni;Panini;Zoffany;Tofanelli;Domenico Cunego;Prince Borghese;Volpato;Boccapaduli;Michelangelo II Ricciolini;F.J. Lonsing;Barberini;Cardinal Albani;Bartolomeo Cavaceppi;Canova,"4610,4065,565,4878,1343,23,3603,2061,3717,4691,1896,2203,1204,34,2680,2502,4900,4475,509,5044,2205,3793,1032,3169,3208,4477,747,4804,3436,3586,2219,266,2401,126,3769,4322",From the Dictionary,,
2209,Hugh Douglas Hamilton,Male,1740,1808,,,,"AVR SA,Blackett letters MSS,Borroni 1986,Canoviani MSS,Forbes jnl.MSS,Hall jnl. MSS,Hamilton 1984,Parkinson jnl.MSS,Quin jnl. MSS,Ramsay jnl. MSS","4234,4235,4236,4237,4238,4239,4240","4th Earl of Bristol;Duchess of Albany;Cardinal York;Sir William Forbes;Abbé Water;William Blackett;James Irvine;John Ramsay;Abbé Grant;Philip Livingston;Stawell;Mary Hamilton;Hewetson;Jonas Brooke;Sir James Hall;Sir James Graham;Henry Quin;Flaxman;Henry Tresham;Mrs Flaxman;Harriott Hamilton;Jacob More;James Byres;Christopher Norton;Charles Stuart, the Young Pretender;Lady Cowper;2nd Earl Spencer;Princess Stolberg-Gedern;Princess Sobieska;Robert Merry",Piranesi;Canova,"587,4606,2356,1777,5006,443,2627,4029,2065,2982,4515,2209.1,2401,611,2188,2045,4007,1750,4837,1750.1,2209.2,3424,747,3610,898,2021,4473,40,2648.1,3287",From the Dictionary,,
2209.1,Mary Hamilton,Female,1736,1789,,,,,4241,James Irvine;Hugh Douglas Hamilton;Henry Quin;Harriott Hamilton,,"2627,2209,4007,2209.2",Extracted from narrative,2209,
2209.2,Harriott Hamilton,Female,1769,,,,Hugh Douglas Hamilton;Mary Hamilton,,,James Irvine;Hugh Douglas Hamilton;Hewetson;Flaxman;Mrs Flaxman;Mary Hamilton,,"2627,2209,2401,1750,1750,2209.1",Extracted from narrative,2209,
2210,James Hamilton,Male,1691,1758,,,"James Hamilton of Tollymore, Co.Down",Brown 1921,"4242,4243,4244",,Trevisani,,From the Dictionary,,
2211,"James Hamilton, 5th Duke of Hamilton",Male,1703,1743,,,4th D. of Hamilton,"Gibson 1989,Sani 1988,SP 85/14-16","4245,4246,4247,4248,4249,4250,4251","Capt. Maule;Lord Jersey;Mr Glanville;James Stuart, the Pretender","Rosalba Carriera;Giacomelli;Stosch;Porpora;Gian Gastone, Grand Duke of Tuscany","3235,2689,1962,2648",From the Dictionary,,
2212,"James Hamilton, 6th Duke of Hamilton",Male,1724,1758,,,5th D. of Hamilton;Anne Cochrane,"Boswell, Italy,Murray Memorials,Thomas letters MSS","4252,4253,4254,4255",,Domenico Dupra;Madame St Gilles,,From the Dictionary,,
2213,James Hamilton,Male,,,,,,Gazz.Tosc.,,Henry Hervey Aston,Blese,148,From the Dictionary,,
2214,John Hamilton,Male,,,,,,,,,Benefial,,From the Dictionary,,
2215,J. Hamilton,Male,,,,,,"Berkeley Letters,Brown 1921",,George Berkeley,,378,From the Dictionary,,
2216,Nugent Hamilton,Male,,,,,,Gazz.Tosc.,4256,Mrs Hamilton;Daughter of Nugent Hamilton,,"2216.1,2216.2",From the Dictionary,,
2216.1,Mrs Hamilton,Female,,,,,,,4257,Nugent Hamilton;Daughter of Nugent Hamilton,,"2216,2216.2",Extracted from narrative,2216,
2216.2,Daughter of Nugent Hamilton,Female,,,,,Nugent Hamilton;Mrs Hamilton,,,Nugent Hamilton;Mrs Hamilton,,"2216,2216.1",Extracted from narrative,2216,
2217,William Hamilton,Male,,,,,,AVR SA,,,,,From the Dictionary,,
2218,William Hamilton,Male,,,,,,SP 93/9-15,4258,,,,From the Dictionary,,
2219,Sir William Hamilton,Male,1730,1803,,,Ld. Archibald Hamilton (who was bro. of 4th D. of Hamilton [S]),"Attingham MSS,ASR ABA 11-16,Burl.Mag.,Burney, Tour,Connell 1957,Elliot Letters,Farington jnl.MSS,Fothergill 1969,Gardenstone 1791-5,Hall jnl. MSS,Hewetson 1958,HMC Rutland,Horn 1,Jones Memoirs,Michaelis 1882,Miller, Letters,Morrison,Morritt Letters,Ramsay jnl. MSS,Seafield MSS,SP 93/19-31,SP 105/309-321,Vases and Volcanoes,Wal.Corr.,Walpole, Anecdotes, 5,Winchilsea letters MSS,Winckelmann Briefe,The Oracle","4259,4260,4261,4262,4263,4264,4265,4266,4267,4268,4269,4270,4271,4272,4273","Emma Hart;Nelson;Catherine Barlow;Lord Fortrose;Horace Mann;Lord Shelburne;Edmond Pery;Lord Stormont;Dr Burney;Wedgwood;Anne Miller;Horace Walpole;Charles Greville;Thomas Jenkins;Isaac Jamineau;Gavin Hamilton;George Cumberland;Lord Winchilsea;Lord Tylney;William Beckford;Abbé Grant;Thomas Jones;Allan Ramsay;Byres;George Romney;Lady Webster;Flaxman;Deare;Maria Hadfield;Hewetson;John Graefer;Lady Palmerston;Sir Gilbert Elliot;Lady Berwick;Morritt;Joshua Reynolds;Guy Head;Lord Gardenstone;James Clark;Lady Knight;Lord St Vincent (formerly John Jervis);Charles Lock;George, Baron Keith;Cornelia Knight;Thomas Hope of Deepdene;David Allan;Charles Stuart, the Young Pretender;John Ramsay;Mary Cadogan;Lady Clarges;Marchant;Irvine;John Francis Edward Acton","Joseph Banks;Maron;Winckelmann;Bernardo Tanucci, Prime Minister of Naples;Giardini;Clement XIV, Pope;Piranesi;George Greville, 2nd Earl of Warwick;Fabris;J.H.W. Tischbein;Goethe;Charles, Prince of Wales (later Charles IV, King of the United Kingdom);M. Mackau, French ambassador to Naples;Napoleon Bonaparte;Marie Antoinette, Queen of France;Friedrich Rehberg;Madame Vigée Lebrun;Angelica Kauffman;Canaletto;Mengs;Philipp Hackert;Joseph Vernet;Lusieri;Luigi Valadier;Mrs Frances Nelson;Cardinal Ruffo;Prince Leopold;Horatia Nelson;Ferdinand I, King of Naples and the two Sicilies;Porcinari;Baron d'Hancarville;Mozart;Maria Carolina of Austria, Queen of Naples and Sicily;Joseph II, Holy Roman Emperor;Dorothy Cavendish, Duchess of Portland;Frederick William II, King of Prussia;Candido;George III, King of the United Kingdom, previously Prince of Wales;General Mack;General Championnet;Prince 'Draydrixton'","2205,3537,2219.1,1804,3169,4322,3831,4571,713,5046,3324,4974,2110,2680,2656,2207,1234,5172,4884,334,2065,2715,4027,747,4140,5043,1750,1347,2169,2401,2039,3717.1,1591,401,3452,4067,2341,1893,952,2803,2692,2994,2732,2800,2509,52,898,4029,753,948,3190,2627,18",From the Dictionary,,
2219.1,Catherine Barlow,Female,,1782,,,,,4274,Sir William Hamilton;Lord Fortrose;Horace Mann;Anne Miller;Horace Walpole;Abbé Grant;David Allan,Maron;Winckelmann;Mozart,"2219,1804,3169,3324,4974,2065,52",Extracted from narrative,2219,
2220,William Hamilton,Male,1751,1801,,,a Scotsman who assisted Robert Adam,"AVR SA,Edwards 1808","4275,4276,4277,4278,4279",Robert Adam;Alexander,Antonio Zucchi,"23,49",From the Dictionary,,
2221,William Richard Hamilton,Male,1777,1859,,,Rev. Anthony Hamilton,,"4280,4281,4282,4283,4284,4285,4286",7th Earl of Elgin;Sir William Hamilton,Lusieri;Theodor Iwanovitch;Balestra,"1587,2219",From the Dictionary,,
2222.1,Mr Hamilton,Male,,,,,,SP 105/309-321,4287,James Gray;Horace Mann;Mrs Hamilton,,"2079,3169,2222.2",Extracted from heading,,"HAMILTON, MR and MRS"
2222.2,Mrs Hamilton,Female,,,,,,SP 105/309-321,4288,James Gray;Horace Mann;Mr Hamilton,,"2079,3169,2222.1",Extracted from heading,,"HAMILTON, MR and MRS"
2223,Hamilton of Tollymore,Male,,,,,"James Hamilton of Tollymore, co. Down","Clerk of Penicuik MSS,SP 93/9-15",,Robert Adam,,23,From the Dictionary,,
2224,Capt. Hamilton,Male,,,,,,,,Capt. Howard,,2547,From the Dictionary,,
2225,Col. Hamilton,Male,,,,,,Montagu Letters,,Lord Bute;Gen. William Graeme;Lady Mary Wortley Montagu,,"725,2041,3395",From the Dictionary,,
2226,Lt. Gen. Hamilton,Male,,,,,,"SP 99/57-S3,SP 99/57-63",,,,,From the Dictionary,,
2227,Hamilton,Male,,,,,,"ASV IS 758-781,AVR SA,Gibbon Journey,Lagrange Jnl.,Martin jnl. MSS",4289,Richard Kaye;James Martin;William Brabazon Ponsonby;Mrs Hamilton,Joseph Vernet,"2722,3208,3925,2227.1",From the Dictionary,,
2227.1,Mrs Hamilton,Female,,,,,,,4290,James Martin;William Brabazon Ponsonby;Mr Hamilton,,"3208,3925,2227",Extracted from narrative,2227,
2228,James Hamlyn,Male,1735,1811,,,"Richard Hammett of Clovelly Court, Devon, and Edwinsford, Carm.","ASV IS 758-781,Berry Jnls.,Gibbes jnl.MSS","4291,4292,4293",Arabella Williams;Elizabeth Gibbes,,"2228.1,1932",From the Dictionary,,
2228.1,Arabella Williams,Female,,1797,,,,,4294,James Hamlyn;Elizabeth Gibbes,,"2228,1932",Extracted from narrative,2228,
2229,Francis Hammond,Male,,,,,,ASV IS 758-781,,Simon La Roche;Mary Jolly;Mary Wilson,,"2846,2709,5164",From the Dictionary,,
2230,James Hammond,Male,,,,,,ASN CRA 1259,,,,,From the Dictionary,,
2231,John Hammond,Male,,,,,,ASV IS 758-781,,,,,From the Dictionary,,
2232,William Hammond,Male,,,,,,"Pagano de Divitiis,Rawlinson jnl. MSS,Russel, Letters","4295,4296",John Fleetwood;Rawlinson;Edward Allen;John Green,,"1751,4040,55,2088",From the Dictionary,,
2233,Hammond,Male,,,,,,"Baillie, Household Bk.,Ramsay jnl. MSS,Spence Letters",,James Dawkins;Mrs Hannah Long,,"1333,3012.1",From the Dictionary,,
2234,Hamon,Male,,,,,,Whitley 1928,,Jacob More,,3424,From the Dictionary,,
2235,John Hampden,Male,,,,,,,,Thomas Lewis,,2944,From the Dictionary,,
2236,"Thomas Hampden, 2nd Viscount Hampden",Male,1746,1824,,,Robert Trevor (who took name of Hampden 1754 and was cr. Vct. Hampden 1776),"Blackett letters MSS,Byres letters MSS C,Findlater letters MSS,Home jnl. MSS,Home (Mrs Jane) jnl. MSS,Thorpe letters MSS,SP 93/19-31,SP 105/309-321,Wal.Corr.","4297,4298,4299,4300,4301",Sir William Hamilton;James Byres;Patrick Home;Catherine Graeme;Lord Findlater;Lady Clarges;Horace Mann;Father Thorpe;John Trevor;Mrs Trevor,Batoni,"2219,747,2488,2236.1,1718,948,3169,4760,4839,4839.1",From the Dictionary,,
2236.1,Catherine Graeme,Female,1749,1804,,,,,4302,"Sir William Hamilton;James Byres;Patrick Home;Thomas Hampden, 2nd Viscount Hampden;Lord Findlater;Lady Clarges;Horace Mann;Father Thorpe;John Trevor;Mrs Trevor",Batoni,"2219,747,2488,2236,1718,948,3169,4760,4839,4839.1",Extracted from narrative,2236,
2237,Hampson,Male,,,,,,SP 85/14-16,4303,Allen,,55,From the Dictionary,,
2238,Christopher Hanbury,Male,1661,1716,,Leghorn,,"HMC Buccleuch,Leghorn Inscr.,SP 98/19-37",4304,William Hanbury,,2238.1,From the Dictionary,,
2238.1,William Hanbury,Male,,1716,,Leghorn,,,,Christopher Hanbury,,2238,Extracted from narrative,2238,
2239,John Hanbury,Male,1705,1739,,,"John Hanbury of Pontypool, Mon.",,4305,Capt. Matthew Sewell,,4296,From the Dictionary,,
2240,Peter Hancock,Male,,,,,,,,Thomas Donean,,1429,From the Dictionary,,
2241,George Hankin,Male,1753,1842,,,,"Jenkins 1913,Montaiglon,Mrs Flaxman jnl. MSS 2,Quin jnl. MSS,Tatham letters MSS",,Thomas Jenkins;Charles Tatham,Raffael Morghen;André Dutertre,"2680,4689",From the Dictionary,,
2242,"Sir Thomas, 4th Bt. Hanmer",Male,1677,1746,,,William Hanmer,,"4306,4307,4308,4309,4310",Sir John Anstruther,,94,From the Dictionary,,
2243,Thomas Hanmer,Male,1702,1737,,,,SP 85/14-16,"4311,4312,4313","Chichester Willoughby;James Stuart, the Pretender",A. Bosatti;Stosch,"5151,2648",From the Dictionary,,
2244,Hannay,Male,,,,,,Mercer jnl. MSS,4314,John Strange;Wilkinson,James Capper,"4584,5127",From the Dictionary,,
2245,Hanson,Male,,,,,,Porter MSS,,,,,From the Dictionary,,
2246,Hansted,Male,,,,,,Pococke letters MSS,,Lord Harcourt,,2249,From the Dictionary,,
2247,Harbord,Male,,,,,,Grey jnl. MSS 2,,,,,From the Dictionary,,
2248,Simon Harcourt,Male,1685,1720,,,Sir Simon Harcourt (who was cr. Vct. Harcourt 1721),"AVR SA,Blathwayt Letters,Brown 1921,HMC Egmont","4315,4316,4317,4318",James Gibbs;Paret (Parrot),,"1937,3744",From the Dictionary,,
2249,"Simon Harcourt, 2nd Viscount Harcourt",Male,1714,1777,,,Simon Harcourt;Elizabeth Evelyn,"AVR SA,Balfour of Fernie MSS,Black 1992,Folkes jnl. MSS,Harcourt Papers,Pococke letters MSS,Spence Letters","4319,4320,4321,4322,4323,4324,4325,4326,4327",Walter Bowman,,532,From the Dictionary,,
2251,Thomas Hardwick,Male,1723,1829,,,"Thomas Hardwick, mason of New Brentford, Middx","Burl.Mag.,Hardwick jnl. MSS,Jones Memoirs","4328,4329,4330,4331,4332,4333",Thomas Jones;James Byres;Thomas Jenkins;John ' Warwick ' Smith;Christopher Baynes;William Chambers;Edward Stevens;John Soane;John Henderson;Mrs Stevens,Quarenghi;Francisco la Vega,"2715,747,2680,4416,306,881,4532,4447,2351,4532.1",From the Dictionary,,
2253,Charles Hardy,Male,,,,,,"Berkeley Jnls.
,Brown 1921",,George Berkeley;Compton Domvile;Thomas Tyrwhitt;St George Ashe,,"378,1425,4889,138",From the Dictionary,,
2254,Hardy,Male,,,,,,"ASV IS 758-781,Gazz.Tosc.",,Mr Hensley,,2360,From the Dictionary,,
2255,James Hare,Male,1747,1804,,,Joseph Hare,,"4334,4335,4336,4337,4338,4339,4340",Charles James Fox,,1816,From the Dictionary,,
2256,Richard Hare,Male,,,,,,ASV IS 758-781,4341,Mrs Hare,,2256.1,From the Dictionary,,
2256.1,Mrs Hare,Female,,,,,,,4342,Richard Hare,,2256,Extracted from narrative,2256,
2257,Francis Hare-Naylor,Male,1753,1815,,,"Robert Hare-Naylor of Hurstmonceaux, Sx.",,"4343,4344,4345",Mrs Georgiana Hare-Naylor,,2258,From the Dictionary,,
2258,Mrs Georgiana (Shipley) Hare-Naylor,Female,1755,1806,,Lausanne,"Jonathan Shipley, Bp. of St Asaph","ASV IS 782-83,Bodoni cart.,Borroni 1987,DNB,Lloyd jnl. MSS","4346,4347,4348","Francis Hare-Naylor;Georgiana, Duchess of Devonshire;Prince Augustus;Lady Cowper;Lady Hatton;Irvine;Head;Hugh Robinson;Taylor;Charles Grignion;Hewetson;Flaxman;Mrs Flaxman;James Durno;Augustus Hare-Naylor;Julius Hare-Naylor;Mrs Head;Francis Hare-Naylor;Marcus Hare-Naylor",Bodoni;Canova;M. Albertini,"2257,1375,160,2021,2307,2627,2341,4107,4697,2127,2401,1750,1750.1,1532,2258.2,2258.3,2341.1,2258.1,2258.4",From the Dictionary,,
2258.1,Francis Hare-Naylor,Male,1786,1842,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor;Augustus Hare-Naylor;Julius Hare-Naylor;Marcus Hare-Naylor,,"2257,2258,2258.2,2258.3,2258.4",Extracted from narrative,2258,
2258.2,Augustus Hare-Naylor ,Male,1792,,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor;Francis Hare-Naylor;Julius Hare-Naylor;Marcus Hare-Naylor,,"2257,2258,2258.1,2258.3,2258.4",Extracted from narrative,2258,
2258.3,Julius Hare-Naylor,Male,1795,,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor;Francis Hare-Naylor;Augustus Hare-Naylor;Marcus Hare-Naylor,,"2257,2258,2258.1,2258.2,2258.4",Extracted from narrative,2258,
2258.4,Marcus Hare-Naylor,Male,1796,1845,,,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor,,4349,Francis Hare-Naylor;Mrs Georgiana Hare-Naylor;Francis Hare-Naylor;Augustus Hare-Naylor;Julius Hare-Naylor,,"2257,2258,2258.1,2258.2,2258.3",Extracted from narrative,2258,
2260,Patrick Harford,Male,,,,,,ASN CRA 1257,,,,,From the Dictionary,,
2261,William Harford,Male,,,,,,Rawlinson jnl. MSS,,,,,From the Dictionary,,
2262,Robert Harland,Male,1715,1784,,,"Capt. Robert Harland RN of Sproughton, Suff.",Winchilsea letters MSS,"4350,4351,4352,4353,4354",Count Edouard Dillon;William Dalrymple;Susannah Reynold;Frances Harland;Marianne Harland;Susanna Harland,William Rowley,"1402,1273,2262.1,2262.2,2262.3,2262.4",From the Dictionary,,
2262.1,Susanna Reynold,Female,,,,,,,4355,Robert Harland;Frances Harland;Marianne Harland;Susanna Harland,,"2262,2262.2,2262.3,2262.4",Extracted from narrative,2262,
2262.2,Frances Harland,Female,,1777,,,Robert Harland;Susanna Reynold,,4356,Count Edouard Dillon;Susannah Reynold;Robert Harland;Marianne Harland;Susanna Harland,,"1402,2262.1,2262,2262.3,2262.4",Extracted from narrative,2262,
2262.3,Marianne Harland,Female,,1785,,,Robert Harland;Susanna Reynold,,4357,William Dalrymple;Susannah Reynold;Robert Harland;Frances Harland;Susanna Harland,,"1273,2262.1,2262,2262.2,2262.4",Extracted from narrative,2262,
2262.4,Susanna Harland,Female,,,,,Robert Harland;Susanna Reynold,,4358,Susannah Reynold;Robert Harland;Frances Harland;Marianne Harland,William Rowley,"2262.1,2262,2262.2,2262.3",Extracted from narrative,2262,
